Packet #,Jitter(ms),,,,,
1221,1.855463335,322.2771928,715.968,,OK,
1223,2.161314349,315.5281132,726.816,,OK,
1225,2.319636765,320.2225862,726.816,,OK,
1227,2.409390099,316.4668961,737.664,,OK,
1229,3.820534607,291.4791939,726.816,,OK,
1231,4.898361437,312.5449578,737.664,,OK,
1233,5.164827146,321.7067706,748.512,,OK,
1235,4.866297581,321.3184164,748.512,,OK,
1237,7.769787051,269.9962873,726.816,,OK,
1239,8.630128534,291.5315381,737.664,,OK,
1241,9.554932279,314.9585266,748.512,,OK,
1243,9.339586116,321.0679202,748.512,,OK,
1245,8.757989692,321.0338769,748.512,,OK,
1247,8.274787878,322.0606376,748.512,,OK,
1249,7.850360656,320.5766852,748.512,,OK,
1251,7.424797573,319.5353339,748.512,,OK,
1253,7.002042058,318.8746246,748.512,,OK,
1255,6.611511409,319.6281762,748.512,,OK,
1257,6.321825488,321.6047129,737.664,,OK,
1259,6.23541054,316.6655266,726.816,,OK,
1261,6.183650222,322.072772,726.816,,OK,
1263,5.862715048,321.0240846,715.968,,OK,
1265,5.57268508,322.2463201,726.816,,OK,
1267,5.251709853,321.8092387,726.816,,OK,
1269,4.93131832,321.6837933,726.816,,OK,
1271,4.764296703,319.4248209,737.664,,OK,
1275,4.621431381,321.9032724,737.664,,OK,
1277,4.406927948,320.713896,715.968,,OK,
1279,4.197319236,321.7670846,715.968,,OK,
1281,3.938292763,321.8199802,715.968,,OK,
1283,3.699188062,321.9325978,715.968,,OK,
1285,3.483338843,322.1781983,726.816,,OK,
1287,3.440696068,319.3771439,715.968,,OK,
1289,3.307459911,320.6860614,715.968,,OK,
1291,3.109986646,320.8339491,715.968,,OK,
1293,3.120849508,317.5501567,715.968,,OK,
1295,3.136697442,314.1757402,715.968,,OK,
1297,3.238141699,318.9355458,715.968,,OK,
1299,3.220282502,321.8879403,726.816,,OK,
1301,3.055992304,321.296301,737.664,,OK,
1303,3.341159688,313.6776306,737.664,,OK,
1305,3.56110193,320.5378661,748.512,,OK,
1307,3.432759413,319.0302444,748.512,,OK,
1309,3.421007846,322.2749788,759.36,,OK,
1311,3.266480578,321.3264072,759.36,,OK,
1313,3.107440437,322.0482456,759.36,,OK,
1315,3.724209077,309.0725069,759.36,,OK,
1317,4.146854218,319.5590382,759.36,,OK,
1319,5.702439864,290.5228137,737.664,,OK,
1321,6.664652518,311.620656,748.512,,OK,
1323,6.894990382,321.9707143,737.664,,OK,
1325,6.477637573,322.1880598,737.664,,OK,
1327,6.083491482,322.0167597,737.664,,OK,
1329,5.71235757,322.1621086,737.664,,OK,
1331,5.393784416,321.5469214,737.664,,OK,
1333,5.073810696,321.8211263,737.664,,OK,
1335,4.776305222,321.5074032,737.664,,OK,
1337,4.499726888,321.8584551,737.664,,OK,
1339,4.23779759,321.549597,737.664,,OK,
1341,4.004527421,322.0550719,726.816,,OK,
1343,3.778128152,321.6729328,726.816,,OK,
1345,3.888987337,316.1210577,726.816,,OK,
1347,3.984188309,321.5332606,726.816,,OK,
1349,4.161486859,314.7122954,715.968,,OK,
1351,4.104787187,311.4580033,715.968,,OK,
1353,4.325419731,319.0929112,726.816,,OK,
1355,4.241843616,322.0811131,726.816,,OK,
1357,3.978081459,322.059464,726.816,,OK,
1359,3.739520812,321.8983529,737.664,,OK,
1361,3.641804706,319.7222898,726.816,,OK,
1363,3.443610106,319.2515987,737.664,,OK,
1365,4.223532294,303.3292336,737.664,,OK,
1367,4.323061206,309.1452284,748.512,,OK,
1369,4.121917395,308.0404682,759.36,,OK,
1371,4.343931148,315.7146057,770.208,,OK,
1373,4.27260043,312.511966,748.512,,OK,
1375,4.587564181,321.8239864,759.36,,OK,
1377,4.33424308,321.2895599,759.36,,OK,
1379,4.102716908,321.9193842,770.208,,OK,
1381,4.090003386,318.0200837,781.056,,OK,
1383,4.062761077,321.6742101,759.36,,OK,
1385,3.895669246,320.2849183,759.36,,OK,
1387,3.781920696,322.3606108,759.36,,OK,
1389,3.663303694,320.4765621,770.208,,OK,
1391,3.545643053,322.2572956,770.208,,OK,
1393,3.551722092,318.6143879,781.056,,OK,
1395,3.513619801,321.5564733,791.904,,OK,
1397,3.410091918,319.6992997,791.904,,OK,
1399,3.338804006,321.968785,802.752,,OK,
1401,3.838552291,310.6340084,802.752,,OK,
1403,4.338638814,298.7940718,802.752,,OK,
1405,6.752496048,255.8337172,791.904,,OK,
1407,6.742477316,262.4259136,802.752,,OK,
1409,6.801585761,270.114126,813.6,,OK,
1411,6.793974985,276.7939393,824.448,,OK,
1413,6.777264951,283.3205538,824.448,,OK,
1415,6.776475912,290.0851941,835.296,,OK,
1417,6.823801071,297.6188726,846.144,,OK,
1419,6.883197274,305.3930129,856.992,,OK,
1421,6.914576716,312.7782812,867.84,,OK,
1423,6.918494449,319.7555417,867.84,,OK,
1425,6.571112566,321.115926,878.688,,OK,
1427,6.556781753,314.7741064,867.84,,OK,
1429,6.254279623,313.0573588,867.84,,OK,
1431,6.126946549,317.2743092,878.688,,OK,
1435,5.855396341,319.0564524,856.992,,OK,
1437,5.659659952,316.3328383,835.296,,OK,
1439,5.513309031,313.0147931,802.752,,OK,
1441,5.634857828,320.4728829,791.904,,OK,
1443,5.329513332,321.2222288,770.208,,OK,
1445,5.04978386,322.0760706,748.512,,OK,
1447,5.29687007,313.0729073,737.664,,OK,
1449,5.332830121,318.9451382,748.512,,OK,
1451,5.183856766,321.8943947,748.512,,OK,
1453,4.871240684,322.0763941,748.512,,OK,
1455,5.762987794,302.9371997,737.664,,OK,
1457,6.585318084,321.8574721,748.512,,OK,
1459,6.176025926,321.8208286,759.36,,OK,
1461,7.019669146,302.1465111,726.816,,OK,
1463,7.75059129,320.8609346,726.816,,OK,
1465,7.293233487,321.293801,715.968,,OK,
1467,6.893443595,320.3972058,715.968,,OK,
1469,6.541665989,321.6622077,715.968,,OK,
1471,6.821014684,310.6509626,694.272,,OK,
1473,6.873677884,318.3145884,705.12,,OK,
1475,6.621567128,321.1544942,705.12,,OK,
1477,6.22051255,321.3591881,715.968,,OK,
1479,5.841020571,321.507829,705.12,,OK,
1481,5.522340293,320.7656929,715.968,,OK,
1483,5.183841017,320.8720448,715.968,,OK,
1485,4.910285836,320.0650867,705.12,,OK,
1487,4.701172277,321.6295556,705.12,,OK,
1489,5.505949829,304.0519424,683.424,,OK,
1491,5.636080832,311.6399883,694.272,,OK,
1493,5.804021273,319.9631162,705.12,,OK,
1495,5.579890624,322.1810471,705.12,,OK,
1497,5.262780905,321.674912,715.968,,OK,
1499,4.940193029,321.7762869,726.816,,OK,
1501,4.692535909,320.7986078,715.968,,OK,
1503,4.416660033,321.0771297,715.968,,OK,
1505,4.2247131,319.7316206,726.816,,OK,
1507,4.029882462,320.8390434,726.816,,OK,
1509,4.053485128,316.4315183,726.816,,OK,
1511,4.133679418,321.7681121,726.816,,OK,
1513,4.177868586,316.927406,726.816,,OK,
1515,4.191734418,321.3271279,726.816,,OK,
1517,3.953253531,320.9510877,726.816,,OK,
1519,3.764492004,320.0180186,726.816,,OK,
1521,3.636875872,321.7406524,715.968,,OK,
1523,3.428415554,322.0421632,705.12,,OK,
1525,3.22488004,321.8703159,694.272,,OK,
1527,3.124211503,320.2561324,694.272,,OK,
1529,3.995522756,303.1909409,683.424,,OK,
1531,3.955620737,306.5480313,694.272,,OK,
1533,4.21951935,314.7260299,705.12,,OK,
1535,4.348375919,321.0072543,715.968,,OK,
1537,4.449648333,315.0385198,715.968,,OK,
1539,4.606016347,321.9900563,726.816,,OK,
1541,4.36617736,321.2214638,737.664,,OK,
1543,4.166506873,320.0500142,748.512,,OK,
1545,4.00920504,321.6996918,759.36,,OK,
1547,3.784150316,322.1080212,770.208,,OK,
1549,3.606708581,321.1629387,737.664,,OK,
1551,3.38526726,321.0992912,694.272,,OK,
1553,3.232457209,322.0395977,683.424,,OK,
1555,3.064919105,321.4877501,694.272,,OK,
1557,2.905041508,321.9946277,694.272,,OK,
1559,2.844686136,320.0552721,683.424,,OK,
1561,3.048603975,313.9479006,694.272,,OK,
1565,3.285615136,320.7886831,705.12,,OK,
1567,3.105328656,321.1897146,705.12,,OK,
1569,3.003163837,319.719023,715.968,,OK,
1571,2.949546055,321.8643023,726.816,,OK,
1573,3.052033476,317.2749576,726.816,,OK,
1575,3.107569564,313.3343467,715.968,,OK,
1577,3.415744161,321.3727098,726.816,,OK,
1579,3.250279914,322.141026,726.816,,OK,
1581,3.076303163,321.6743741,726.816,,OK,
1583,2.912014076,321.2266963,726.816,,OK,
1585,2.75771719,320.7834324,726.816,,OK,
1587,2.614503567,321.2497317,726.816,,OK,
1589,2.470245642,320.9433549,726.816,,OK,
1591,2.385002929,322.0497171,726.816,,OK,
1593,2.261185607,321.6457913,715.968,,OK,
1595,2.140276208,321.9724266,726.816,,OK,
1597,2.566953306,313.0053168,715.968,,OK,
1599,2.771583176,318.846348,715.968,,OK,
1601,2.750047491,321.2733602,705.12,,OK,
1603,3.222348974,310.966489,683.424,,OK,
1605,3.551596045,319.4567911,694.272,,OK,
1607,3.406728681,320.6905093,694.272,,OK,
1609,3.2568755,319.6814316,694.272,,OK,
1611,3.194580232,321.9415828,694.272,,OK,
1613,3.064854017,320.822622,694.272,,OK,
1615,2.874924654,320.8486062,694.272,,OK,
1617,2.778637565,322.1829374,694.272,,OK,
1619,2.667423016,321.1837327,705.12,,OK,
1621,2.545020834,321.8927208,715.968,,OK,
1623,2.445516268,320.939773,694.272,,OK,
1625,2.361582737,319.8371932,694.272,,OK,
1627,4.562830365,282.2556484,650.88,,OK,
1629,4.477053981,285.4460567,661.728,,OK,
1631,4.471219871,289.8297649,661.728,,OK,
1633,4.524934511,295.160419,672.576,,OK,
1635,4.611618806,301.0723022,683.424,,OK,
1637,4.826940394,309.1290664,694.272,,OK,
1639,4.942721571,315.8085057,705.12,,OK,
1641,5.040206924,322.3109929,715.968,,OK,
1643,4.795369477,321.1881851,715.968,,OK,
1645,4.699037392,317.934129,726.816,,OK,
1647,4.62150902,321.3927124,726.816,,OK,
1649,6.996709679,278.7679929,705.12,,OK,
1651,7.801503852,298.6414093,715.968,,OK,
1653,8.740747514,321.4708118,726.816,,OK,
1655,8.203568016,321.3249362,726.816,,OK,
1657,7.717846168,321.7569547,726.816,,OK,
1659,7.318330067,320.4313661,715.968,,OK,
1661,8.41934316,295.4968266,672.576,,OK,
1663,8.512860227,305.4124428,683.424,,OK,
1665,8.519843914,314.037042,694.272,,OK,
1667,8.478983746,321.9031232,705.12,,OK,
1669,8.20028706,317.8832864,694.272,,OK,
1671,7.832744855,315.5636747,683.424,,OK,
1673,7.44775944,317.2366529,683.424,,OK,
1675,7.209275302,320.8686661,694.272,,OK,
1677,6.827277484,321.9659763,694.272,,OK,
1679,6.514221628,320.1475926,694.272,,OK,
1681,6.20254179,321.6749368,694.272,,OK,
1683,5.935070602,319.751934,683.424,,OK,
1685,5.606373113,319.0760232,683.424,,OK,
1687,5.319588932,320.0938494,694.272,,OK,
1689,5.00736545,320.4178627,694.272,,OK,
1693,4.771379721,319.1862689,683.424,,OK,
1695,4.499436314,319.6065541,683.424,,OK,
1697,4.264842371,320.3524873,683.424,,OK,
1699,4.353251334,314.6731016,694.272,,OK,
1701,4.352361327,319.0121128,694.272,,OK,
1703,4.237488071,321.526502,705.12,,OK,
1705,4.01487224,320.8508672,715.968,,OK,
1707,3.823066447,319.9048877,715.968,,OK,
1709,3.693450245,321.6540949,715.968,,OK,
1711,3.812317348,316.058771,715.968,,OK,
1713,4.037715687,308.6400802,715.968,,OK,
1715,4.584495026,321.4262653,715.968,,OK,
1717,4.301371844,321.4807894,715.968,,OK,
1719,4.06917159,320.8946217,715.968,,OK,
1721,4.377880609,311.8861058,715.968,,OK,
1723,4.37472873,307.5586552,715.968,,OK,
1725,6.453868289,269.9176936,705.12,,OK,
1727,6.495833285,277.0430018,715.968,,OK,
1729,6.504750975,283.6815181,726.816,,OK,
1731,6.57097631,291.2458744,737.664,,OK,
1733,6.652867999,299.1271178,737.664,,OK,
1735,6.620431138,305.260996,748.512,,OK,
1737,6.710537775,313.3231333,759.36,,OK,
1739,6.806109498,321.5628187,770.208,,OK,
1741,6.392859265,321.3687129,781.056,,OK,
1743,6.015827332,321.7290612,791.904,,OK,
1745,5.647303207,321.8485026,791.904,,OK,
1747,5.33483068,321.2007598,802.752,,OK,
1749,5.006725367,321.1156141,802.752,,OK,
1751,4.772180573,319.8616054,813.6,,OK,
1753,4.609270801,322.0272297,824.448,,OK,
1755,4.34360048,321.668684,824.448,,OK,
1757,4.078636096,321.7728543,835.296,,OK,
1759,3.823996236,321.7772527,846.144,,OK,
1761,3.607846798,322.1428579,835.296,,OK,
1763,3.398770664,321.8802292,835.296,,OK,
1765,3.348084165,319.2924426,835.296,,OK,
1767,3.295176939,321.7940111,835.296,,OK,
1769,3.096691977,321.6745936,802.752,,OK,
1771,3.300697826,315.313808,781.056,,OK,
1773,3.546767434,308.0759964,781.056,,OK,
1775,4.171907435,321.6250039,737.664,,OK,
1777,3.92355988,321.4266573,705.12,,OK,
1779,3.71374854,321.9932358,705.12,,OK,
1781,3.505163805,321.616843,715.968,,OK,
1783,3.312497019,322.0393382,726.816,,OK,
1785,3.116587816,321.8613884,705.12,,OK,
1787,2.929445001,321.7390857,705.12,,OK,
1789,2.7795268,321.2083319,705.12,,OK,
1791,2.655255451,321.9995171,705.12,,OK,
1793,2.497850249,322.1362893,715.968,,OK,
1795,2.347843407,322.0385486,726.816,,OK,
1797,2.22464,321.6619597,683.424,,OK,
1799,2.158754812,320.4914827,683.424,,OK,
1801,2.092268199,321.5864517,683.424,,OK,
1803,1.967790374,321.6870747,683.424,,OK,
1805,1.898998038,320.8199617,683.424,,OK,
1807,1.862037216,322.1275866,683.424,,OK,
1809,1.97341164,318.4835586,672.576,,OK,
1811,2.056507163,321.7864986,683.424,,OK,
1813,1.930068778,321.8199916,683.424,,OK,
1815,1.853569479,321.1139116,683.424,,OK,
1819,1.816238199,319.8576426,683.424,,OK,
1821,1.84244893,322.0932524,683.424,,OK,
1823,1.845528434,320.2015314,672.576,,OK,
1825,1.831522032,321.8229574,683.424,,OK,
1827,1.81900928,320.1916394,672.576,,OK,
1829,1.8167092,321.9738474,672.576,,OK,
1831,1.732709632,321.5011313,672.576,,OK,
1833,1.649575842,321.9037003,683.424,,OK,
1835,1.569386852,322.2702523,683.424,,OK,
1837,1.480950799,322.1158423,694.272,,OK,
1839,1.494021749,320.4257563,694.272,,OK,
1841,1.450755668,321.2275208,705.12,,OK,
1843,1.396400293,321.8085904,705.12,,OK,
1845,1.346113566,322.4004031,705.12,,OK,
1847,1.308667676,321.6534238,694.272,,OK,
1849,1.242786655,321.3988524,694.272,,OK,
1851,1.166239906,321.4168911,705.12,,OK,
1853,1.103605328,321.5809778,694.272,,OK,
1855,1.17399303,319.3511692,705.12,,OK,
1857,1.251803174,321.7701246,715.968,,OK,
1859,1.178102871,321.8427229,726.816,,OK,
1861,1.129429921,321.4433872,694.272,,OK,
1863,1.096980634,322.0536286,661.728,,OK,
1865,1.078507268,321.2522218,661.728,,OK,
1867,1.016164647,321.3332471,661.728,,OK,
1869,0.983148128,321.8211474,661.728,,OK,
1871,0.940044849,321.5276518,661.728,,OK,
1873,0.916939088,320.9572991,661.728,,OK,
1875,0.913206665,321.8145194,661.728,,OK,
1877,0.869703888,322.0316817,661.728,,OK,
1879,0.963322311,319.664083,661.728,,OK,
1881,0.938678563,320.2331053,661.728,,OK,
1883,0.989372173,321.9828817,661.728,,OK,
1885,1.022278017,320.467016,661.728,,OK,
1887,1.018673349,321.4316193,661.728,,OK,
1889,1.031153619,320.2132617,661.728,,OK,
1891,1.061106219,321.7236569,661.728,,OK,
1893,1.019004664,322.1111382,672.576,,OK,
1895,1.069246476,320.2882646,683.424,,OK,
1897,1.124069342,322.2346769,694.272,,OK,
1899,1.077958217,321.8483856,694.272,,OK,
1901,2.033569009,305.4806547,694.272,,OK,
1903,2.82355314,320.1539698,694.272,,OK,
1905,2.761738632,321.9884908,694.272,,OK,
1907,2.601678536,322.1892679,694.272,,OK,
1909,4.257847746,293.088882,672.576,,OK,
1911,5.75974097,321.3770213,683.424,,OK,
1913,5.42941418,321.8515337,683.424,,OK,
1915,5.209534079,319.9402011,683.424,,OK,
1917,4.963279914,321.2096686,683.424,,OK,
1919,4.657779704,321.134392,683.424,,OK,
1921,4.422688813,322.0307174,683.424,,OK,
1923,4.191212234,321.3116539,683.424,,OK,
1925,4.074345505,318.9903093,672.576,,OK,
1927,4.022031626,322.2276328,661.728,,OK,
1929,3.858371969,320.8241557,650.88,,OK,
1931,3.728986096,319.0359577,661.728,,OK,
1933,3.647253645,321.4572246,650.88,,OK,
1935,3.504771424,320.0896864,650.88,,OK,
1937,3.325665453,320.7287623,650.88,,OK,
1941,3.153269362,321.2960903,661.728,,OK,
1943,3.015436083,322.2440272,650.88,,OK,
1945,2.883161585,321.3449831,650.88,,OK,
1947,2.735355229,321.863243,650.88,,OK,
1949,2.567018457,321.9052099,650.88,,OK,
1951,2.470836616,320.8771009,650.88,,OK,
1953,2.336416696,321.1972188,650.88,,OK,
1955,2.205855958,321.4446637,650.88,,OK,
1957,2.102467773,321.9963087,650.88,,OK,
1959,2.060444232,320.5662176,650.88,,OK,
1961,1.973237085,321.2313474,650.88,,OK,
1963,1.893991573,321.9366563,661.728,,OK,
1965,1.890642169,320.0962552,661.728,,OK,
1967,1.869309346,321.6455722,672.576,,OK,
1969,1.778223727,322.0575117,683.424,,OK,
1971,1.692909418,321.6443169,672.576,,OK,
1973,1.616316128,321.1769001,672.576,,OK,
1975,1.842759793,315.9374853,672.576,,OK,
1977,1.986958508,320.0874246,672.576,,OK,
1979,1.873061927,320.2520378,661.728,,OK,
1981,1.8631063,321.9658097,640.032,,OK,
1983,1.769713163,321.5969936,640.032,,OK,
1985,1.665345035,321.4971704,629.184,,OK,
1987,1.572886776,321.6831833,629.184,,OK,
1989,1.577533859,320.0359432,629.184,,OK,
1991,1.615164924,322.2155741,629.184,,OK,
1993,1.574150498,321.25664,629.184,,OK,
1995,1.480204974,321.1856179,629.184,,OK,
1997,1.388116045,321.1788358,629.184,,OK,
1999,1.352498785,321.9970757,629.184,,OK,
2001,1.29068768,321.6335546,629.184,,OK,
2003,1.250551707,320.9850424,629.184,,OK,
2005,1.228919108,320.0806123,629.184,,OK,
2007,1.277678594,322.0896832,629.184,,OK,
2009,1.234875126,321.4968601,629.184,,OK,
2011,1.171488375,321.276173,629.184,,OK,
2013,1.107596859,321.1269489,629.184,,OK,
2015,1.080113298,321.7948088,629.184,,OK,
2017,1.018802036,321.6956757,640.032,,OK,
2019,0.984229465,322.1613166,640.032,,OK,
2021,1.012404005,320.7262944,650.88,,OK,
2023,1.100705324,318.3010693,661.728,,OK,
2025,1.22376611,315.2313914,650.88,,OK,
2027,1.542777172,321.5593346,661.728,,OK,
2029,1.532453099,320.1817426,661.728,,OK,
2031,1.506467648,319.0650567,661.728,,OK,
2033,2.322936413,304.4950888,650.88,,OK,
2035,2.768984137,313.9547888,650.88,,OK,
2037,3.007538191,320.5406378,661.728,,OK,
2039,2.922233235,322.1832967,672.576,,OK,
2041,2.740938227,322.1617836,672.576,,OK,
2043,2.573160845,322.1052834,683.424,,OK,
2045,2.420526598,322.2362963,683.424,,OK,
2047,3.72523438,298.9404452,683.424,,OK,
2049,4.334661863,285.4643711,683.424,,OK,
2051,4.46162317,291.8304139,694.272,,OK,
2053,4.689551965,299.9388978,705.12,,OK,
2055,4.897714898,307.9590567,715.968,,OK,
2057,5.087655342,315.8958187,726.816,,OK,
2059,5.158108369,322.1107224,737.664,,OK,
2061,5.214405915,316.0518533,737.664,,OK,
2063,5.260964601,322.0111982,748.512,,OK,
2065,4.973952321,321.3424301,759.36,,OK,
2067,4.688559481,321.750097,759.36,,OK,
2069,4.412687395,321.4754909,770.208,,OK,
2071,4.222881253,320.0997018,770.208,,OK,
2073,4.030371042,321.2424197,781.056,,OK,
2075,3.789616234,321.0641256,781.056,,OK,
2077,3.60013865,321.8221004,781.056,,OK,
2079,3.408407665,322.3545433,781.056,,OK,
2081,3.244329353,321.5713887,770.208,,OK,
2087,3.153439518,319.7812967,737.664,,OK,
2089,3.046397604,321.2220656,715.968,,OK,
2091,2.899981254,320.5183296,683.424,,OK,
2093,2.813760293,322.0387754,661.728,,OK,
2095,2.796394844,319.5028623,661.728,,OK,
2097,2.777167486,321.9916194,661.728,,OK,
2099,2.626849004,321.6195477,661.728,,OK,
2101,2.559816122,320.0652248,672.576,,OK,
2103,2.529892066,322.146256,672.576,,OK,
2105,2.37450661,322.1025312,672.576,,OK,
2107,2.274508996,321.3279864,683.424,,OK,
2109,2.608108982,313.7158777,672.576,,OK,
2111,2.853869685,320.2561579,672.576,,OK,
2113,2.774849781,321.8457091,661.728,,OK,
2115,2.72055119,319.9396368,650.88,,OK,
2117,2.70228013,317.5114226,650.88,,OK,
2119,2.748778538,320.9576772,661.728,,OK,
2121,2.619703109,321.6412489,661.728,,OK,
2123,2.494176519,322.2525266,661.728,,OK,
2125,2.366401938,321.8027433,661.728,,OK,
2127,2.220174108,321.8295,661.728,,OK,
2129,2.177381185,320.2940127,661.728,,OK,
2131,2.173403222,322.4077464,661.728,,OK,
2133,2.165107666,320.3670721,661.728,,OK,
2135,2.070161271,319.7211068,661.728,,OK,
2137,2.128402024,316.7190934,661.728,,OK,
2139,2.025722322,317.2046202,661.728,,OK,
2141,2.128406718,320.8732929,661.728,,OK,
2143,3.590296069,295.3546566,640.032,,OK,
2145,3.624907356,299.4987332,650.88,,OK,
2147,3.735382008,304.891235,661.728,,OK,
2149,3.809413236,309.8111167,661.728,,OK,
2151,4.107803013,318.3947663,672.576,,OK,
2153,3.862724304,318.58131,683.424,,OK,
2155,4.316433737,307.4592348,694.272,,OK,
2157,4.523241545,315.0845934,694.272,,OK,
2159,4.383564802,317.3730071,705.12,,OK,
2161,4.248253294,319.5915878,705.12,,OK,
2163,5.386839234,297.1259594,705.12,,OK,
2165,5.935821011,311.2965071,715.968,,OK,
2167,5.931065364,317.1562378,715.968,,OK,
2169,5.748121487,314.1522744,726.816,,OK,
2171,6.722668415,292.8114021,705.12,,OK,
2173,7.620533056,313.8999048,715.968,,OK,
2175,7.465256032,319.0360054,705.12,,OK,
2177,7.16901371,316.3106266,694.272,,OK,
2179,6.964598208,320.2089922,705.12,,OK,
2181,7.047717847,311.9144798,715.968,,OK,
2183,7.072244322,304.4743383,715.968,,OK,
2185,7.525964142,290.1425769,661.728,,OK,
2187,7.109042925,290.9978016,672.576,,OK,
2189,7.132217214,298.4776331,683.424,,OK,
2191,6.881953548,301.6056317,672.576,,OK,
2193,6.927297299,309.2130852,683.424,,OK,
2195,6.820891683,303.9882778,683.424,,OK,
2197,6.703486182,308.9306814,683.424,,OK,
2199,6.727690893,316.021443,694.272,,OK,
2201,6.986079052,305.1595416,683.424,,OK,
2203,6.862978146,310.1760061,694.272,,OK,
2205,6.891178422,317.4901887,694.272,,OK,
2207,6.6990305,321.3070003,705.12,,OK,
2209,6.290262496,321.1482579,705.12,,OK,
2211,6.220954868,315.9669174,694.272,,OK,
2213,6.055321473,319.537738,705.12,,OK,
2215,6.007701215,314.2443407,705.12,,OK,
2219,6.053513736,320.9850422,715.968,,OK,
2221,5.71643328,320.3248158,726.816,,OK,
2223,5.47062511,322.1083183,737.664,,OK,
2225,5.247272416,320.2113363,748.512,,OK,
2227,5.650465987,308.5129668,737.664,,OK,
